"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-size-base 4","a-button-text href","cr-helpful-text","a-size-base 5","a-size-base href 2","a-size-base 6","review-comment-count","a-alert-heading","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AH3MPE2Z6CUMKDYL6Q46XOC47JOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Magz","https://www.amazon.com/gp/customer-reviews/R3GIORSD0QORHH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Tartar be gone","Reviewed in the United States on June 2, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs love these and it keeps their teeth very clean","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCaKBlMgu%252Bs184FKFgcHnCmApdshl34Tf%252B4lmXNfi6z3AAAAAGXT8igAAAAB%26reviewId%3DR3GIORSD0QORHH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCaKBlMgu%2Bs184FKFgcHnCmApdshl34Tf%2B4lmXNfi6z3AAAAAGXT8igAAAAB&reviewId=R3GIORSD0QORHH","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5ZMNTH3BFPLJ3HGWRAZD5D4CVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","hs","https://www.amazon.com/gp/customer-reviews/R1Q0UH5LZ7R2MV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Made in USA","Reviewed in the United States on July 27, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Dogs love these, helps clean teeth and made in the USA with ingredients we know.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCvbCYWpMfU44rxOI%252F1ZOydCk%252FCIXNqccikRm6tmGvq4AAAAAGXT8igAAAAB%26reviewId%3DR1Q0UH5LZ7R2MV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCvbCYWpMfU44rxOI%2F1ZOydCk%2FCIXNqccikRm6tmGvq4AAAAAGXT8igAAAAB&reviewId=R1Q0UH5LZ7R2MV","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AHT2D7CHPYCFEBIUBQRXKUI47G2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","MTGurl","https://www.amazon.com/gp/customer-reviews/RBJPFAZU7D4MG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","The price is great - if your dogs will eat them - mine ...","Reviewed in the United States on December 1, 2016","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","The price is great - if your dogs will eat them - mine are just beyond picky - only 1 did but that's OK with me","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLZ%252BhJZw0egoXHUEtXswSZQ7pyR0U4tFWCCm8WEJzPeCAAAAAGXT8igAAAAB%26reviewId%3DRBJPFAZU7D4MG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLZ%2BhJZw0egoXHUEtXswSZQ7pyR0U4tFWCCm8WEJzPeCAAAAAGXT8igAAAAB&reviewId=RBJPFAZU7D4MG","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFLX7CIWAMZUBS3EWBW5V2RYMPAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/83a8a794-e272-4b5d-8ff7-10354915556d._CR62,0,375,375_SX48_.jpg""/>","Christina Mcglothen","https://www.amazon.com/gp/customer-reviews/RKHKIZPOSD1KV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Great for teeth","Reviewed in the United States on September 30, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My fur babies love them perfect size","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAtDgqcFA8mCKY3Jr1FG0pvz4LMTz9mint%252F6tLItTovjAAAAAGXT8igAAAAB%26reviewId%3DRKHKIZPOSD1KV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAtDgqcFA8mCKY3Jr1FG0pvz4LMTz9mint%2F6tLItTovjAAAAAGXT8igAAAAB&reviewId=RKHKIZPOSD1KV","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHX35CV43DYVQDKOXA3PRSS6TB6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f0b78ffb-b0d9-4a70-9e54-33c80feffec3._CR0,26.0,281,281_SX48_.jpg""/>","Lauren","https://www.amazon.com/gp/customer-reviews/R2EOXRZXTYR27V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","dog treats","Reviewed in the United States on July 28, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","great dog treat. yorkies love this","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGRU169EAIziKV5kTchRl8lQJuxWv9yeBit3ktLrvpLrAAAAAGXT8igAAAAB%26reviewId%3DR2EOXRZXTYR27V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGRU169EAIziKV5kTchRl8lQJuxWv9yeBit3ktLrvpLrAAAAAGXT8igAAAAB&reviewId=R2EOXRZXTYR27V","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGV7HETZAIVFLBI66WVDLUG5JZNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Miss Daisy","https://www.amazon.com/gp/customer-reviews/RF8IQ6PLZP9MZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","1.0 out of 5 stars","Not worth the money","Reviewed in the United States on May 12, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","They are hard as rocks. I buy non rawhide bones for my dogs but they couldn’t even put teeth marks in these!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHg%252F%252ByEy%252BX12ijMder1Yd7zJU03M2j5VdP9pFIeun%252BbtAAAAAGXT8igAAAAB%26reviewId%3DRF8IQ6PLZP9MZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHg%2F%2ByEy%2BX12ijMder1Yd7zJU03M2j5VdP9pFIeun%2BbtAAAAAGXT8igAAAAB&reviewId=RF8IQ6PLZP9MZ","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF3CSQXO2I2P5MKDEHWSIRGYJRWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nikki Lander","https://www.amazon.com/gp/customer-reviews/R2YZ4Q22JAD723/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","3.0 out of 5 stars","Three Stars","Reviewed in the United States on March 16, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs could take them or leave them","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNPaCYp3nsgjDwJjDe3ekIvJOYrOxbX6ci1wa0JqfWbvAAAAAGXT8igAAAAB%26reviewId%3DR2YZ4Q22JAD723&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNPaCYp3nsgjDwJjDe3ekIvJOYrOxbX6ci1wa0JqfWbvAAAAAGXT8igAAAAB&reviewId=R2YZ4Q22JAD723","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHJT4PII4BYMYNCVMJECVAVFQ5AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cc6ee30c-391d-47d9-9c89-658286dec138._CR0,0,375,375_SX48_.jpg""/>","Beloved","https://www.amazon.com/gp/customer-reviews/R3LO4TMBQASWQ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","1.0 out of 5 stars","Contains known Carcenogin","Reviewed in the United States on May 5, 2016","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I bought a bunch of these because my dog seemed to like them, but then I started to wonder what was in these because I  wanted to give her one a day for her teeth. It contains sodium hexametaphosphate. This is a substance known to cause pancreatic cancer if consumed frequently. So, no...I will not be purchasing these again. I am going to see if I can get a refund. Otherwise, they will be thrown out.","11 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhND3IMoppeWEDjvy0MhjQC%252F7w6cCApkTIKAfaTvEFei%252BAAAAAGXT8ioAAAAB%26reviewId%3DR3LO4TMBQASWQ5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hND3IMoppeWEDjvy0MhjQC%2F7w6cCApkTIKAfaTvEFei%2BAAAAAGXT8ioAAAAB&reviewId=R3LO4TMBQASWQ5","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AHR3JYMJCQ4ACSKTDU65SFGCL3WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JE","https://www.amazon.com/gp/customer-reviews/R1RGQ77ZM38N3X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","4 paws up","Reviewed in the United States on April 12, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Dog goes crazy for these chews, nothing more to say!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGbAbJuIxCwwyFSedSfrxFE6NM5SeuQbkyj4mgrWs0bDAAAAAGXT8ioAAAAB%26reviewId%3DR1RGQ77ZM38N3X&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGbAbJuIxCwwyFSedSfrxFE6NM5SeuQbkyj4mgrWs0bDAAAAAGXT8ioAAAAB&reviewId=R1RGQ77ZM38N3X","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AE54CLKSUHK5M4OMDGSHIFQYRN3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kim Kunze Bitts","https://www.amazon.com/gp/customer-reviews/R2GY8OE0BKSDYD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Nice","Reviewed in the United States on July 10, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Nice","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOu4k%252FsG2skPEGuqznNs1wrTTZh44P%252FM5UWAVxv7XwkxAAAAAGXT8ioAAAAB%26reviewId%3DR2GY8OE0BKSDYD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOu4k%2FsG2skPEGuqznNs1wrTTZh44P%2FM5UWAVxv7XwkxAAAAAGXT8ioAAAAB&reviewId=R2GY8OE0BKSDYD","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFR2R2OI2IOM5VPX6S34NFBI6HKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R21JN03QF5ZJSP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Dogs love","Reviewed in the United States on March 1, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Dogs love","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBGmjM48wkMa9CNFiXBwDbRQhh8y6YDRoLqTjZ9wyZwlAAAAAGXT8ioAAAAB%26reviewId%3DR21JN03QF5ZJSP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBGmjM48wkMa9CNFiXBwDbRQhh8y6YDRoLqTjZ9wyZwlAAAAAGXT8ioAAAAB&reviewId=R21JN03QF5ZJSP","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZ5GPTRSS7WS437OEJ3UULHGH5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","M M","https://www.amazon.com/gp/customer-reviews/R1B48BC8SBZW26/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Good deal, puppy loves them","Reviewed in the United States on July 4, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Good deal, puppy loves them","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCRMiP%252BoyemcI4jYjKV08uxgrtG6uFz8E8qRar6G525SAAAAAGXT8ioAAAAB%26reviewId%3DR1B48BC8SBZW26&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCRMiP%2BoyemcI4jYjKV08uxgrtG6uFz8E8qRar6G525SAAAAAGXT8ioAAAAB&reviewId=R1B48BC8SBZW26","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AGBIL3OG2LUP7DNHXMTYKFGTMFHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7e05283e-7df8-4df0-975c-612e1fd221e0._CR128,0,243,243_SX48_.jpg""/>","Hotkjen","https://www.amazon.com/gp/customer-reviews/R2MAA2QDVJUXL9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","happy tails here!","Reviewed in the United States on September 18, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","the dogs both big and small gobbled them up! yumm!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL8oFK2JQkYiFtooP%252FGIVDZG2PAbM3gCA%252FL8fbYnuyAcAAAAAGXT8ioAAAAB%26reviewId%3DR2MAA2QDVJUXL9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL8oFK2JQkYiFtooP%2FGIVDZG2PAbM3gCA%2FL8fbYnuyAcAAAAAGXT8ioAAAAB&reviewId=R2MAA2QDVJUXL9","","0","There was a problem loading comments right now. Please try again later.",""
