"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-link-normal href","a-size-mini 2","a-size-base 3","a-size-base 4","a-button-text href","cr-helpful-text","a-size-base 5","a-size-base href 2","a-size-base 6","review-comment-count","a-alert-heading","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AE7ODD3TSN6OTAYS4SCWISOBJ2XA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nickname","https://www.amazon.com/gp/customer-reviews/R3NFPVI665MM9S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","3.0 out of 5 stars","Puppy Hated Them","Reviewed in the United States on July 25, 2023","Flavor Name: Blueberry & BBQSize: 3 Count (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B08KL4M5RK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My puppy, who will literally eat poop and garbage and bite every single inedible object in sight, hates this more than anything she's ever encountered. She barks and growls and tries to run away when I try to give this to her. They seem great, but I guess blueberry bbq is a bit too sophisticated of a flavor for the underdeveloped puppy palate.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOBr2X61d63vYhLH%252FfjNy9qbtuy4sOl76ZR8tmykIpcuAAAAAGXT4EoAAAAB%26reviewId%3DR3NFPVI665MM9S&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOBr2X61d63vYhLH%2FfjNy9qbtuy4sOl76ZR8tmykIpcuAAAAAGXT4EoAAAAB&reviewId=R3NFPVI665MM9S","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AHZGPZRR4JCCH7HEFJYPCYV3SB6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rebecca M.","https://www.amazon.com/gp/customer-reviews/RBJNUYLBKW8C9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","2.0 out of 5 stars","Extremely hard for puppies","Reviewed in the United States on January 4, 2024","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","This one is not for small puppies - extremely hard. The pup tried one and couldn't gnaw on it. The other puppy teething ring from the same company (not for teeny puppies) is much better even though a little bigger than this one.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDkXifOZD2R0vngmR92WZ%252BR3MkKPANJS6fiM8rniJxemAAAAAGXT4EoAAAAB%26reviewId%3DRBJNUYLBKW8C9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDkXifOZD2R0vngmR92WZ%2BR3MkKPANJS6fiM8rniJxemAAAAAGXT4EoAAAAB&reviewId=RBJNUYLBKW8C9","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AG3AMSQFFOKJ2LGO5IEOMTKENAGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1QKNE00PEHVF8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","Perfect for my little chewer!","Reviewed in the United States on June 11, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Our 9 week old Shih Tzu puppy loves to chew on everything! We gave her one of these and it occupies her for long periods of time and stops her from getting into trouble. I also believe this will help keep her teeth clean which is another plus.","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHnqz24I%252FFCegWHWurW%252FHoC7hIz49yCtgq9ywcvVWKZMAAAAAGXT4EoAAAAB%26reviewId%3DR1QKNE00PEHVF8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHnqz24I%2FFCegWHWurW%2FHoC7hIz49yCtgq9ywcvVWKZMAAAAAGXT4EoAAAAB&reviewId=R1QKNE00PEHVF8","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFBF5UPGJR4ILOPHRP3UOQJHVCYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7f83b1e7-9dc9-4af0-ab65-fb4927e472f0._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7f83b1e7-9dc9-4af0-ab65-fb4927e472f0._CR0,0,500,500_SX48_.jpg""/>","L. Murphy-Tate","https://www.amazon.com/gp/customer-reviews/RXWFZ2CT4PF1Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","Great Teethers","Reviewed in the United States on August 8, 2023","Flavor Name: Blueberry & BBQSize: 3 Count (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B08KL4M5RK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I love that I found these in another flavor other than a meat flavor.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMDREsiv3Z%252BEeBnwhQcOSymG6QdY%252Bp3PbIueX0u6hKwdAAAAAGXT4EoAAAAB%26reviewId%3DRXWFZ2CT4PF1Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMDREsiv3Z%2BEeBnwhQcOSymG6QdY%2Bp3PbIueX0u6hKwdAAAAAGXT4EoAAAAB&reviewId=RXWFZ2CT4PF1Y","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AEEHBBJPTE55HMD67OCOUK236KHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Deb","https://www.amazon.com/gp/customer-reviews/R3PPLV0E81G9CP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","Good size for our pup","Reviewed in the United States on July 4, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","We have a 4 lb yorkie and it is hard to find things small enough for her but these work.  She loves them.","5 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhB2NPTKifyY15bi0h2BD0dIwz%252BFiSGf2KkoWWiIHfy8qAAAAAGXT4EoAAAAB%26reviewId%3DR3PPLV0E81G9CP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hB2NPTKifyY15bi0h2BD0dIwz%2BFiSGf2KkoWWiIHfy8qAAAAAGXT4EoAAAAB&reviewId=R3PPLV0E81G9CP","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHAAV2D7BQGGYES3WX5YRZVB2AEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6c281234-766a-4b89-a693-5e870c34d577._CR0,0,768,768_SX48_.jpg""/>","Glori","https://www.amazon.com/gp/customer-reviews/R15CP41AOB5ER0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","My puppies love this!","Reviewed in the United States on July 6, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","This product keeps my 2 puppies occupied.I have to be careful because they prefer this over their food!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhELm9k4pv7W3sUTLppsXhStrue1VvNUx7FpgUpPYvhfBAAAAAGXT4EoAAAAB%26reviewId%3DR15CP41AOB5ER0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hELm9k4pv7W3sUTLppsXhStrue1VvNUx7FpgUpPYvhfBAAAAAGXT4EoAAAAB&reviewId=R15CP41AOB5ER0","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGOVOMKAP53DK33DLDTZF74EBA6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Karen Stone","https://www.amazon.com/gp/customer-reviews/R1MR9MFIORUZQN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","My puppy likes them","Reviewed in the United States on December 29, 2022","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I have a new puppy and I know she is going to chew on things. I bought several toys for her to play with and chew on but got this to keep her busy and not start chewing on shoes or furniture. She spends time chewing on them and seems to enjoy them. I was concerned about any type of ingested chews and these seem to be high quality and safe. Would recommend for your puppies!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMUSNthEzBXvS5zUva%252BOdtx%252FqqVh55MuXi3PPdMCV3hkAAAAAGXT4EoAAAAB%26reviewId%3DR1MR9MFIORUZQN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMUSNthEzBXvS5zUva%2BOdtx%2FqqVh55MuXi3PPdMCV3hkAAAAAGXT4EoAAAAB&reviewId=R1MR9MFIORUZQN","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGFUAV3WAGCW3XZABVMPQFMQ6BCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","vanessa","https://www.amazon.com/gp/customer-reviews/R3KUOH7TF4SZ5E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","Pup loves it","Reviewed in the United States on April 23, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My puppy is very picky when it comes to what she chews. She loves furniture, shoes, and human body parts but won't go for anything I actually want her to chew. She really liked these, though.","4 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDBS9nJn2jCo7KgW0aY38kesuWDr15aRrPdRIfj1xg8LAAAAAGXT4EoAAAAB%26reviewId%3DR3KUOH7TF4SZ5E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDBS9nJn2jCo7KgW0aY38kesuWDr15aRrPdRIfj1xg8LAAAAAGXT4EoAAAAB&reviewId=R3KUOH7TF4SZ5E","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHS6AVYG4JXYOS2HYZE4RZFGQFBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Deborah Barry","https://www.amazon.com/gp/customer-reviews/R15I4ZXUET6HM9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","3.0 out of 5 stars","Seems like a puppy would like thesr","Reviewed in the United States on July 6, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","This is the second time I purchased these for new puppies. They didn’t seem impressed","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO5yPzjYdD7gVpSCZZsvk3Qp7dH6KB%252B3MrFkf1MU0kWNAAAAAGXT4EoAAAAB%26reviewId%3DR15I4ZXUET6HM9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO5yPzjYdD7gVpSCZZsvk3Qp7dH6KB%2B3MrFkf1MU0kWNAAAAAGXT4EoAAAAB&reviewId=R15I4ZXUET6HM9","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHUQ6LIB3DNHFW4R2KKUTFDKCO4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JFi","https://www.amazon.com/gp/customer-reviews/R108L94AXNJDJ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","4.0 out of 5 stars","Great flavor, great shape","Reviewed in the United States on December 4, 2022","Flavor Name: Blueberry & BBQSize: 3 Count (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B08KL4M5RK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Was a really good product minus the fact it would only last about 10 min at the most","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM%252BMH5wSiABkLyEuv0VYf5yw6K1cYlzPaiJ70JkdaoKAAAAAAGXT4EwAAAAB%26reviewId%3DR108L94AXNJDJ9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM%2BMH5wSiABkLyEuv0VYf5yw6K1cYlzPaiJ70JkdaoKAAAAAAGXT4EwAAAAB&reviewId=R108L94AXNJDJ9","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AEBAVWKHNCJ3VS4ZLMWQZF6G5AVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ddc19649-0917-4a46-91d6-b203b5da7593._CR83,0,333,333_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ddc19649-0917-4a46-91d6-b203b5da7593._CR83,0,333,333_SX48_.jpg""/>","Angela Gabris","https://www.amazon.com/gp/customer-reviews/RGQ2X1T4V2RJC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08KL4M5RK","5.0 out of 5 stars","Pups love them!","Reviewed in the United States on June 23, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teething-Blueberry-Multicolor-Regular/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These teething rings are perfect for tiny pups!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Blueberry-Multicolor-Regular%2Fproduct-reviews%2FB08KL4M5RK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEW9wJZPwCx1skU%252FcvfeceP3a%252B4%252BJMheSPlEottONmqQAAAAAGXT4EwAAAAB%26reviewId%3DRGQ2X1T4V2RJC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEW9wJZPwCx1skU%2FcvfeceP3a%2B4%2BJMheSPlEottONmqQAAAAAGXT4EwAAAAB&reviewId=RGQ2X1T4V2RJC","","0","There was a problem loading comments right now. Please try again later.",""
