"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGVXTLSZIVS5OL73FISYO4FOAOAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/90384793-bdf5-4d86-a248-b796568e9c5a._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/90384793-bdf5-4d86-a248-b796568e9c5a._CR0,0,375,375_SX48_.jpg""/>","make-up mom","https://www.amazon.com/gp/customer-reviews/RBM3EHT3WU4SP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","My puppy loves these bones","Reviewed in the United States on August 1, 2023","My puppy loves these bones so much! I give them to her because she wants to eat everything. She is a baby yorkie and the bones are small enough for her. It takes about 15 minutes for her to eat one. When she’s older I’ll get her the harder ones.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGgWUKUATc4eLHvuinZhNm9Eliac7UliYHv%252BtAYKJ6eYAAAAAGXT44EAAAAB%26reviewId%3DRBM3EHT3WU4SP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGgWUKUATc4eLHvuinZhNm9Eliac7UliYHv%2BtAYKJ6eYAAAAAGXT44EAAAAB&reviewId=RBM3EHT3WU4SP","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGQBUVEKQTUQIWTY7CZO6PWRWSJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9dcadc7d-b98e-4fa8-82c1-42eb7dfcc98a._CR0,26.0,281,281_SX48_.jpg""/>","Shanna","https://www.amazon.com/gp/customer-reviews/RUN215PJRHYUL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Great for teething pups","Reviewed in the United States on September 13, 2023","My 4-mo Maltipoo loves these treats. Great for teething pups. Seem easy enough to chew & digest without issues. I have purchased multiple times.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJvvhdqkhX4rjGBf6ZU0j8x4wgBORdaHmEgLOMAvDKq3AAAAAGXT44EAAAAB%26reviewId%3DRUN215PJRHYUL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJvvhdqkhX4rjGBf6ZU0j8x4wgBORdaHmEgLOMAvDKq3AAAAAGXT44EAAAAB&reviewId=RUN215PJRHYUL","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHSR2SSRM67JZ7WZN3FDNVH6EJZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kathryn G. West","https://www.amazon.com/gp/customer-reviews/R1I58GOQC4TYYD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Teething Sticks","Reviewed in the United States on September 4, 2023","Max (Yorkie) and Radar (Chihuahua) both 2 yrs old love these sticks. I cut them in half and they think they are getting 2 treats .","Teething Sticks","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKHzMt264d2vn3oEh2s6icyLgEZZusLJOcXnRRYTnpcoAAAAAGXT44EAAAAB%26reviewId%3DR1I58GOQC4TYYD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Max (Yorkie) and Radar (Chihuahua) both 2 yrs old love these sticks. I cut them in half and they think they are getting 2 treats .","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKHzMt264d2vn3oEh2s6icyLgEZZusLJOcXnRRYTnpcoAAAAAGXT44EAAAAB&reviewId=R1I58GOQC4TYYD","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFKDPLOAD33F2YETG4KGGWQVBJ7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","V","https://www.amazon.com/gp/customer-reviews/R350TS411E9LHO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","8 week old American Bully loves it!!!","Reviewed in the United States on May 30, 2023","She loves these sticks and they're good for the puppies teeth!","8 week old American Bully loves it!!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG5Y4ZHP9XduoKa4H8II4pQeArEGrK1hw8lHgPG%252BkXcaAAAAAGXT44EAAAAB%26reviewId%3DR350TS411E9LHO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","She loves these sticks and they're good for the puppies teeth!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG5Y4ZHP9XduoKa4H8II4pQeArEGrK1hw8lHgPG%2BkXcaAAAAAGXT44EAAAAB&reviewId=R350TS411E9LHO","3 people found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH5RFR43L7ARJUU3MVBIWRBXWZRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Christine","https://www.amazon.com/gp/customer-reviews/R33JWUX1YEB03K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Puppy Chew Stick","Reviewed in the United States on April 7, 2023","On the package it says 5 - 7 pounds, but when you scroll down on the item it says 2 - 7 pounds. So which is correct?","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO9pdzGxTSor9kv3ELIZ2FnOlQA9udj80VQjANUMvCIJAAAAAGXT44EAAAAB%26reviewId%3DR33JWUX1YEB03K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO9pdzGxTSor9kv3ELIZ2FnOlQA9udj80VQjANUMvCIJAAAAAGXT44EAAAAB&reviewId=R33JWUX1YEB03K","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGARFWHUTSMXKIH3QSN7Z4X77IDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Reba","https://www.amazon.com/gp/customer-reviews/RCEKL6N1M4YB5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Nice treat","Reviewed in the United States on September 23, 2023","My puppies love when I give them one of these as a treat.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhANTW8WX0%252FbJDe5jIi7FwKmfia58JiBU5xTPpUhYTyhcAAAAAGXT44MAAAAB%26reviewId%3DRCEKL6N1M4YB5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hANTW8WX0%2FbJDe5jIi7FwKmfia58JiBU5xTPpUhYTyhcAAAAAGXT44MAAAAB&reviewId=RCEKL6N1M4YB5","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFTWSNYO2GTP35FU2RNMKX35CGCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rissa M","https://www.amazon.com/gp/customer-reviews/RUEU8GUK07AUR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","3.0 out of 5 stars","Doesn’t last","Reviewed in the United States on September 26, 2023","My puppy got through this as fast as she’d eat a frozen carrot. I’ll finish the bag and stick to the frozen carrots.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFcW2Q0vCsdQ4w7Vmt%252FjLIcIvoMzqQfD4UkV1VKR7XoSAAAAAGXT44MAAAAB%26reviewId%3DRUEU8GUK07AUR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFcW2Q0vCsdQ4w7Vmt%2FjLIcIvoMzqQfD4UkV1VKR7XoSAAAAAGXT44MAAAAB&reviewId=RUEU8GUK07AUR","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIV3R2NBF4HAH4RWGGY4M54TTCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/50f044e5-9227-401f-90e3-f925bbef5a05._CR0,26.0,281,281_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/50f044e5-9227-401f-90e3-f925bbef5a05._CR0,26.0,281,281_SX48_.jpg""/>","Maloree","https://www.amazon.com/gp/customer-reviews/RO55DKYFIIXWQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Not sure..","Reviewed in the United States on May 3, 2023","Our puppy will seat and work on these for awhile. They do give her bad gas though, so beware!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDzn%252BvZWsJHRhUjbAAoZaCoMnm3IzTIutYT%252BUNOKvmw3AAAAAGXT44MAAAAB%26reviewId%3DRO55DKYFIIXWQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDzn%2BvZWsJHRhUjbAAoZaCoMnm3IzTIutYT%2BUNOKvmw3AAAAAGXT44MAAAAB&reviewId=RO55DKYFIIXWQ","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHDXFSSRPGPP2SRCN5WXBT6DZLRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","C my reviews","https://www.amazon.com/gp/customer-reviews/R14KFJ0SVYTCKJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Small but mighty","Reviewed in the United States on August 5, 2023","When I opened the package I thought they would be gone in no time. I was glad to see it took her a while to eat one! I would buy them again.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLtgpSMCULZuA%252BkHWG3f%252Bl5yz72sN%252BLERz618huAmXCgAAAAAGXT44MAAAAB%26reviewId%3DR14KFJ0SVYTCKJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLtgpSMCULZuA%2BkHWG3f%2Bl5yz72sN%2BLERz618huAmXCgAAAAAGXT44MAAAAB&reviewId=R14KFJ0SVYTCKJ","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEFZ6AFMKON6HU4ZAOSABNVZZHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Holly","https://www.amazon.com/gp/customer-reviews/R1S5STKG7IJHH0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","ABSOLUTELY HORRIBLE FARTS","Reviewed in the United States on April 19, 2023","*written by my daughter*My mom & dog brother bought these for my dog that is currently teething .... he absolutely LOVES them.  The down side, they gave him ABSOLUTELY HORRIBLE FARTS.  I adamantly denied that this terrible smell could come from my small dog, I blamed my mom's dog .. until I got home and the smell woke me up in the middle of the night .... beware ...","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPaWw2XAWTLHhr%252FcDuboTGpUH1%252Bw2OAwHCDcJowEAWc4AAAAAGXT44MAAAAB%26reviewId%3DR1S5STKG7IJHH0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPaWw2XAWTLHhr%2FcDuboTGpUH1%2Bw2OAwHCDcJowEAWc4AAAAAGXT44MAAAAB&reviewId=R1S5STKG7IJHH0","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AH2QSRXEGZ4HFCD37HPBL3MAA7XA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ty Hardy","https://www.amazon.com/gp/customer-reviews/R37KENYD9P84BL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Good for the price","Reviewed in the United States on March 4, 2023","Although not the longest lasting teething treat it does it’s job. My Aussie puppy seems to like them and they don’t have a strong smell so that’s an A+++.","Good for the price","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK28W44cnCh5WCYgtKcFiMGahFdMw5hBIWS8XAKPuhMvAAAAAGXT44MAAAAB%26reviewId%3DR37KENYD9P84BL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Although not the longest lasting teething treat it does it’s job. My Aussie puppy seems to like them and they don’t have a strong smell so that’s an A+++.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK28W44cnCh5WCYgtKcFiMGahFdMw5hBIWS8XAKPuhMvAAAAAGXT44MAAAAB&reviewId=R37KENYD9P84BL","7 people found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFLGTURLUWPAXTE2R32MZPSMZVHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Addi","https://www.amazon.com/gp/customer-reviews/R8US0XGP50348/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Our pup love them","Reviewed in the United States on June 6, 2023","My pup mows through these pretty quickly but loves them all the same.  She gets one when she has to be unexpectedly crated during the day and it serves as enough of a distraction to get us out the door without her giving us the sad puppy eyes.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEARDtWUTKdE2X4fXThEecUaqxgA8tuJQGjz7jR%252FsH0sAAAAAGXT44MAAAAB%26reviewId%3DR8US0XGP50348&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEARDtWUTKdE2X4fXThEecUaqxgA8tuJQGjz7jR%2FsH0sAAAAAGXT44MAAAAB&reviewId=R8US0XGP50348","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHXJ2CLFNEMHHOOWLUC7A2FKRU4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/66f1a6c8-7b4a-4638-a11b-196e90bb6024._CR0,0,480,480_SX48_.jpg""/>","Cynthia","https://www.amazon.com/gp/customer-reviews/RB69D2VSY9PLH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Great dental treat","Reviewed in the United States on July 22, 2023","I like that it's for puppy's and my puppy pomeranian loves them. They are not hard for his teeth and they dont upset his stomach which is great for any dog.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH34DZpaKA40vf%252FfavIRgEC8auTtomaXpyOy5%252FMckEb5AAAAAGXT44MAAAAB%26reviewId%3DRB69D2VSY9PLH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH34DZpaKA40vf%2FfavIRgEC8auTtomaXpyOy5%2FMckEb5AAAAAGXT44MAAAAB&reviewId=RB69D2VSY9PLH","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHILVEEFONHJ4E3FYNZLKVJWVLPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Irene","https://www.amazon.com/gp/customer-reviews/R3SSLN3MHSPTSI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","My 3 yr old Schnauzer still loves these -  one of his favorite treats.","Reviewed in the United States on August 14, 2023","Gracie likes them as a treat and I think they are good for her teeth.She gets two a day.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKuoMcVmtvmsCw6j3%252FaxaIHwVnQj8XSqepNAGVBCi%252B7NAAAAAGXT44MAAAAB%26reviewId%3DR3SSLN3MHSPTSI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKuoMcVmtvmsCw6j3%2FaxaIHwVnQj8XSqepNAGVBCi%2B7NAAAAAGXT44MAAAAB&reviewId=R3SSLN3MHSPTSI","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
