"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AFIVL2CMZW5TORSPMNSEKE7DAK3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ellen M McGinley","https://www.amazon.com/gp/customer-reviews/RCUM4CGAHE2I7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Excellent Product","Reviewed in the United States on June 19, 2019","My almost 2 year old Boston Terrier loves to chew.  He's rather particular in his selection - never found that before in a dog.  He does enjoy these as a treat.  I am happy with them as they are healthy great dental sticks!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH4i%252FopUoxPXTAtFFnO9Bnk%252FRMzylq%252B4dzq3KMnkKmAPAAAAAGXT8P8AAAAB%26reviewId%3DRCUM4CGAHE2I7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH4i%2FopUoxPXTAtFFnO9Bnk%2FRMzylq%2B4dzq3KMnkKmAPAAAAAGXT8P8AAAAB&reviewId=RCUM4CGAHE2I7","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AGLUHWR4IREWHFNXLOBJDYAXFH3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Charlie","https://www.amazon.com/gp/customer-reviews/R334158NNE79TY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Our dog loves these.","Reviewed in the United States on January 10, 2022","Our dog loves these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFWuqyLQNfsxrKwWn5N%252FjWuLETu3dG4FoGzcrcuf5c8hAAAAAGXT8P8AAAAB%26reviewId%3DR334158NNE79TY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFWuqyLQNfsxrKwWn5N%2FjWuLETu3dG4FoGzcrcuf5c8hAAAAAGXT8P8AAAAB&reviewId=R334158NNE79TY","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF4TV3NNARN2N7YV6Z44S2YN237A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9642d82f-a3b7-4f28-a709-6fbdb9196130._CR0,0,375,375_SX48_.jpg""/>","Jen","https://www.amazon.com/gp/customer-reviews/RTQZZN7JVYCD3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Clean treats","Reviewed in the United States on May 16, 2019","As with all Get Naked chew sticks, dogs love em! Always their favorite regardless of flavor and I love that the chew sticks don't leave any residue on your hands.  No nasty smell to go wash off and nothing on my rugs and furniture.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCpy9GdOt%252BAr9BOD1ptxYXRwu9F1Kftu%252BQtf%252F1o5xA7KAAAAAGXT8P8AAAAB%26reviewId%3DRTQZZN7JVYCD3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCpy9GdOt%2BAr9BOD1ptxYXRwu9F1Kftu%2BQtf%2F1o5xA7KAAAAAGXT8P8AAAAB&reviewId=RTQZZN7JVYCD3","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH27UWEPITL4BVFQ344RZMPNAHHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1b3ba3d1-03b3-4049-99f9-c6d74c8f61f4._CR62,0,375,375_SX48_.jpg""/>","Mike K","https://www.amazon.com/gp/customer-reviews/R3BJ45T83NV9ZB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Makes for a happy, well-toothed pup.","Reviewed in the United States on June 5, 2019","My bichon loves these, and is happy with any of the varieties that are available. I try to get a mix of the various flavors, focusing on the ones that are on sale (this changes from time to time, in an unpredictable fashion).","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhES4HLnJG%252FuQ8SU8FdH4dYq%252FPaWWe4I6%252FFOB63D1w%252FkmAAAAAGXT8P8AAAAB%26reviewId%3DR3BJ45T83NV9ZB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Makes for a happy, well-toothed pup.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hES4HLnJG%2FuQ8SU8FdH4dYq%2FPaWWe4I6%2FFOB63D1w%2FkmAAAAAGXT8P8AAAAB&reviewId=R3BJ45T83NV9ZB","My bichon loves these, and is happy with any of the varieties that are available. I try to get a mix of the various flavors, focusing on the ones that are on sale (this changes from time to time, in an unpredictable fashion).","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","One person found this helpful"
"https://www.amazon.com/gp/profile/amzn1.account.AGYYA5LIZOR2W5VDMG2FCK4BJ7EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","starla","https://www.amazon.com/gp/customer-reviews/R1LWKDR6G10QVY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Waistline worries no more","Reviewed in the United States on December 5, 2019","I've a chubby dog. She loves her treats. Now I've discovered a great way to treat her that not  only is good for her teeth but helps keep her waist line in tact. Awesome product!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNC1HjtKtfXLSd1OFmBwJvbd4Bihi8FvHADCmQ0KSO8aAAAAAGXT8P8AAAAB%26reviewId%3DR1LWKDR6G10QVY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNC1HjtKtfXLSd1OFmBwJvbd4Bihi8FvHADCmQ0KSO8aAAAAAGXT8P8AAAAB&reviewId=R1LWKDR6G10QVY","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEOQGAY3756YT3QUU2OOLNOV74FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Darcy Putzier","https://www.amazon.com/gp/customer-reviews/R21XAOP0ZQ1XDX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","Yummy!","Reviewed in the United States on January 22, 2020","These oddly are much harder then the other flavors but the dogs seem to devour them anyhow!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO2ipfAOFiHuUBbqKgjkpCKKT1kEX%252F4BfoWTBe1H2OW%252FAAAAAGXT8P8AAAAB%26reviewId%3DR21XAOP0ZQ1XDX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO2ipfAOFiHuUBbqKgjkpCKKT1kEX%2F4BfoWTBe1H2OW%2FAAAAAGXT8P8AAAAB&reviewId=R21XAOP0ZQ1XDX","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEDWSB2XG6D3J3XZ6EM5GLSULTQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ruth DuBelko","https://www.amazon.com/gp/customer-reviews/R2UOIMGZ42OGIN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My Dog Loves Them","Reviewed in the United States on September 2, 2020","They are good for her teeth, organic, and they must taste good as my dog barks for them!  The price is right for me, too!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhE9EqG62KMIac9WTcnsQF073Dq4JokSnPq%252B3nXaPfgPaAAAAAGXT8P8AAAAB%26reviewId%3DR2UOIMGZ42OGIN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hE9EqG62KMIac9WTcnsQF073Dq4JokSnPq%2B3nXaPfgPaAAAAAGXT8P8AAAAB&reviewId=R2UOIMGZ42OGIN","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGTGYB2R4IGNWZ7KYH3MLCO4ENNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","B OPKS","https://www.amazon.com/gp/customer-reviews/ROQB9WEW7ZRBN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Excellent product","Reviewed in the United States on July 5, 2019","My dog is 3 pounds overweight so these low calorie teeth cleaners are what I need.  I wish they were lower in calories.  She chews them up rapidly.  I’ve ordered these twice.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhErJW1LxS7Y4x4EtjvVHqNg%252F8KGHlhCJgYT2bGb0wn7WAAAAAGXT8QEAAAAB%26reviewId%3DROQB9WEW7ZRBN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hErJW1LxS7Y4x4EtjvVHqNg%2F8KGHlhCJgYT2bGb0wn7WAAAAAGXT8QEAAAAB&reviewId=ROQB9WEW7ZRBN","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AE2OCL7FGPF2DTG7EX4RUJDPG65A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/847dc9d6-8685-4751-99df-8685af570390._CR0,0,1944,1944_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/847dc9d6-8685-4751-99df-8685af570390._CR0,0,1944,1944_SX48_.jpg""/>","Tugboat Johnny","https://www.amazon.com/gp/customer-reviews/R3K7PY6TQOL6XK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","One a day for the dogs","Reviewed in the United States on January 5, 2020","I have a shiba inu and airedale terrier, both enjoy these treats.  I usually give them each one a day. The small for shiba and large for airedale.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM3ebb%252FSuLF51wEuJRlqxaUPbqE857T2hgq2tCB8XGO3AAAAAGXT8QEAAAAB%26reviewId%3DR3K7PY6TQOL6XK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM3ebb%2FSuLF51wEuJRlqxaUPbqE857T2hgq2tCB8XGO3AAAAAGXT8QEAAAAB&reviewId=R3K7PY6TQOL6XK","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5WK6OVBDQQNTYYYGATCPNZIVIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Glad I got it.","https://www.amazon.com/gp/customer-reviews/R2XTR6HT6LNYC8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","They're low in fat and she loves them!","Reviewed in the United States on November 18, 2019","I bought these because of their low fat content because my mini Schnauser already had pancreatitis when she was young. I'm guessing they taste great because she really likes them!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGisgs7CKGwliRjoZezTYHF7sSF6V9YOmZkuED742rQDAAAAAGXT8QEAAAAB%26reviewId%3DR2XTR6HT6LNYC8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGisgs7CKGwliRjoZezTYHF7sSF6V9YOmZkuED742rQDAAAAAGXT8QEAAAAB&reviewId=R2XTR6HT6LNYC8","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AGV73GJO2D6HFQVGUVXO562IOTIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b3d327ec-2d71-4aee-a753-a34cbac182bc._CR109,0,281,281_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b3d327ec-2d71-4aee-a753-a34cbac182bc._CR109,0,281,281_SX48_.jpg""/>","Beverley PA, St. Ann","https://www.amazon.com/gp/customer-reviews/R1WGXF5E3INNQK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Malipoo Favs","Reviewed in the United States on March 30, 2020","Our little malipoo loves these treats!  She gets so excited at treat time -- she tells you each day on schedule that it's treat time!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEWzNmcZn%252F29AH67BKTkYIIN%252FbAH%252B7s66RXcep6zLYC8AAAAAGXT8QEAAAAB%26reviewId%3DR1WGXF5E3INNQK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEWzNmcZn%2F29AH67BKTkYIIN%2FbAH%2B7s66RXcep6zLYC8AAAAAGXT8QEAAAAB&reviewId=R1WGXF5E3INNQK","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEFIHERPILMVOROSNP3RQTDQKAHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ba4114ee-0340-42b2-9852-796b10972570._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ba4114ee-0340-42b2-9852-796b10972570._CR62,0,375,375_SX48_.jpg""/>","E. DeJesus","https://www.amazon.com/gp/customer-reviews/R3F4SMH4S4CVVD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My two dogs LOVE all the flavors.","Reviewed in the United States on July 22, 2019","Both my 10lb dogs love these treats and look forward to getting one before bed. Great value and I will continue to reorder for as long as they're available.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD9w6OsI4vXbceWYRw7rVvlXO9jiFpX9%252BVWJmc8Fm8Z0AAAAAGXT8QEAAAAB%26reviewId%3DR3F4SMH4S4CVVD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD9w6OsI4vXbceWYRw7rVvlXO9jiFpX9%2BVWJmc8Fm8Z0AAAAAGXT8QEAAAAB&reviewId=R3F4SMH4S4CVVD","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AGTYSPEV6X7K5EFWBOSVXOZT2ADQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a9a9d1d7-aecb-41c8-852b-0e003a000c56._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a9a9d1d7-aecb-41c8-852b-0e003a000c56._CR0,0,375,375_SX48_.jpg""/>","Renee","https://www.amazon.com/gp/customer-reviews/R2P29AQQ8DC3TU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Great treat for diabetic dog","Reviewed in the United States on November 26, 2018","Great item for my diabetic dog.  He usually gets veggies as treats, but this is a once in a while treat on days when he wants to eat all night. It helps him feel fuller.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEN4iVrXbF00jKvZ1ReTvh7aXwvcM%252FCK3tD7r%252FV%252B6frqAAAAAGXT8QEAAAAB%26reviewId%3DR2P29AQQ8DC3TU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Great treat for diabetic dog","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEN4iVrXbF00jKvZ1ReTvh7aXwvcM%2FCK3tD7r%2FV%2B6frqAAAAAGXT8QEAAAAB&reviewId=R2P29AQQ8DC3TU","Great item for my diabetic dog.  He usually gets veggies as treats, but this is a once in a while treat on days when he wants to eat all night. It helps him feel fuller.","","One person found this helpful"
"https://www.amazon.com/gp/profile/amzn1.account.AFXQ2OX7PWWCVAH6WRXIOKEWKSLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","swwkennyg","https://www.amazon.com/gp/customer-reviews/ROZCHT35QVD6V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My Poochie Boy lives these !!","Reviewed in the United States on June 2, 2019","My Poochie Boy loves these chew sticks and they are healthy and grain free . Amazon offers these for a  much better price and free shipping for prime members !!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAhkI4X2oNnfTqlFFiFwZ1mhlL47rJt9HPCr4H5i%252BqvFAAAAAGXT8QEAAAAB%26reviewId%3DROZCHT35QVD6V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAhkI4X2oNnfTqlFFiFwZ1mhlL47rJt9HPCr4H5i%2BqvFAAAAAGXT8QEAAAAB&reviewId=ROZCHT35QVD6V","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
