"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AE7MPOJMLO5PRY2565GJP5FMXY2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Bootiesr","https://www.amazon.com/gp/customer-reviews/R1FJT43UY1WF66/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","5 Cats Say “Meh”","Reviewed in the United States on January 16, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Bought these hoping it’d distract our one cat from chewing plastic. They didn’t. In fact, of the 5 cats only a couple will lick them now and again.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJk7iQKL%252BuklRUBO3kPEEl5ra7i3sIVQVkHkhMHdh6EDAAAAAGXT4ZkAAAAB%26reviewId%3DR1FJT43UY1WF66&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJk7iQKL%2BuklRUBO3kPEEl5ra7i3sIVQVkHkhMHdh6EDAAAAAGXT4ZkAAAAB&reviewId=R1FJT43UY1WF66","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEUWHSMGISDQZ3OECNSYYZEP4ILA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2EJENAK3C9IB0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Long chew time seems positive","Reviewed in the United States on June 30, 2014","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I prefer the CET cork-type chews, but can't seem to get them now.  My cat does eat these, but he eats anything that's not nailed down, regardless of whether it's an actual food item or not. So, I can see how some cats would ignore these.My cat does have to spend some time gnawing these, more than other chews I've purchased, which suggests to me they might be more effective simply from longer chew time. But I haven't verified that with the vet that they're actually helping, so it's guesswork.Not crazy about the idea of a pet food-type product from a company called ""Polymer"". Sounds like plastic to me. But, Mr. BarfsALot has not had tummy trouble from them... if that means anything.It's hard to find cat dental chews that are large enough not to be simply swallowed without chewing (i.e. Greenies), so having these as one choice is helpful.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM7WW%252B3%252FXEkDqsiwaxi2eOfl2Nzz3fJFbVHghPC6fWUzAAAAAGXT4ZkAAAAB%26reviewId%3DR2EJENAK3C9IB0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM7WW%2B3%2FXEkDqsiwaxi2eOfl2Nzz3fJFbVHghPC6fWUzAAAAAGXT4ZkAAAAB&reviewId=R2EJENAK3C9IB0","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFA376JFW4JH3OPTO2VM5OJONYOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brooklyn, Princess","https://www.amazon.com/gp/customer-reviews/R1QUZZ9BVGMN5D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","Meh","Reviewed in the United States on February 3, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It was very tough for my senior cat. I was not able to give to him","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH52T8ycK5%252Bcw9CriujckRZ%252BxSOAmL7lKV0cIDn2A01qAAAAAGXT4ZkAAAAB%26reviewId%3DR1QUZZ9BVGMN5D&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH52T8ycK5%2Bcw9CriujckRZ%2BxSOAmL7lKV0cIDn2A01qAAAAAGXT4ZkAAAAB&reviewId=R1QUZZ9BVGMN5D","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGL2V3FZ7QJ2HNS64ZKB3LMMZRVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a27dbaf8-0cca-407c-9e8e-3cefac98582e._CR72,0,356,356_SX48_.jpg""/>","Bama","https://www.amazon.com/gp/customer-reviews/R885QO5GRF1JE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","Product","Reviewed in the United States on April 6, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My package was smaller than I thought,just got it today","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLFHqYNHgXZqHLP7uCcFh0MfPFybOQg6MRtvr6GeleiKAAAAAGXT4ZkAAAAB%26reviewId%3DR885QO5GRF1JE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLFHqYNHgXZqHLP7uCcFh0MfPFybOQg6MRtvr6GeleiKAAAAAGXT4ZkAAAAB&reviewId=R885QO5GRF1JE","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEYCFDPR762V36M63KYCVGX6RC5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Michelle Mann","https://www.amazon.com/gp/customer-reviews/RYS3RY8N6A7FO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Even my piggiest of cats wouldn't touch this","Reviewed in the United States on June 8, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I bought these because they were cheap. I expected at least one of my six cats to be interested in these. I have one cat whose appetite is insatiable and does not hesitate to eat anything she can. She would hardly touch these sticks. Cats don't like to chew like dogs I guess.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhE8RpHCZMsr%252F1fpm%252FukOyhxOKCDZm9nVC3Ujoq%252FNs930AAAAAGXT4ZkAAAAB%26reviewId%3DRYS3RY8N6A7FO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hE8RpHCZMsr%2F1fpm%2FukOyhxOKCDZm9nVC3Ujoq%2FNs930AAAAAGXT4ZkAAAAB&reviewId=RYS3RY8N6A7FO","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF4WS6Z42Q6S32Z7GAK5BN7V6ETQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Katie","https://www.amazon.com/gp/customer-reviews/R2L10HISBKTOLX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","5.0 out of 5 stars","Definitely only under supervision","Reviewed in the United States on August 27, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Both of my cats love these! They definitely need to be enjoyed under supervision though. One of my cats gags himself every time he has one because he wants to eat it quicker than he can chew lol! I think it’s totally worth the money, considering how many you get in a package. I also really enjoy these for my cats because I’ve bought them plenty of little rubber chew toys and they chew right through them. This satisfies their need to chew without me worrying about them eating rubber or any other objects not meant for eating! I highly recommend these if you have cats who love to chew","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMXIxMCYYLwybOLSYk%252FwFwyOq%252Bd4x1lxVw3CVqs9o0VEAAAAAGXT4ZkAAAAB%26reviewId%3DR2L10HISBKTOLX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMXIxMCYYLwybOLSYk%2FwFwyOq%2Bd4x1lxVw3CVqs9o0VEAAAAAGXT4ZkAAAAB&reviewId=R2L10HISBKTOLX","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFYPTPFVW6VKJLKMIEREZJG7VQNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","funny bunny","https://www.amazon.com/gp/customer-reviews/R3NAEEEH3J3IER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","cats hate these","Reviewed in the United States on September 24, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","cats  none of my 5  like these  dont think i would eat them if i was a cat either  look and feel like rubber","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhP%252BRRRB4dq%252F%252F309lHW5Rgn6rrOa4keijRlrsxSzg60qCAAAAAGXT4ZkAAAAB%26reviewId%3DR3NAEEEH3J3IER&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hP%2BRRRB4dq%2F%2F309lHW5Rgn6rrOa4keijRlrsxSzg60qCAAAAAGXT4ZkAAAAB&reviewId=R3NAEEEH3J3IER","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEERUMQGFOLTOUH7QSKYIK7ECCGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kristina Portwood","https://www.amazon.com/gp/customer-reviews/R265SF871JUKGM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","My cats won’t touch them","Reviewed in the United States on March 9, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Unfortunately all 7 of my cats don’t like these… so I tied ribbon to them and they now think they are a toy 🤷‍♀️ 😂","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBWL35zsw0ljmi86KtT0ZGoh6%252BU4HUNoSmsHYN4YTMvTAAAAAGXT4ZkAAAAB%26reviewId%3DR265SF871JUKGM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBWL35zsw0ljmi86KtT0ZGoh6%2BU4HUNoSmsHYN4YTMvTAAAAAGXT4ZkAAAAB&reviewId=R265SF871JUKGM","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGSV3HEXIAB6Y32JMEHNJADLN2PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Bren","https://www.amazon.com/gp/customer-reviews/R1MINOAE274CSM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","Cat treats","Reviewed in the United States on April 11, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat was not a fan","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEAv%252FAgeI%252FSRZqof%252Fg91JuWaqNyupQfnqtzNc2ZOr0BeAAAAAGXT4ZkAAAAB%26reviewId%3DR1MINOAE274CSM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEAv%2FAgeI%2FSRZqof%2Fg91JuWaqNyupQfnqtzNc2ZOr0BeAAAAAGXT4ZkAAAAB&reviewId=R1MINOAE274CSM","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGGTOT5GA4L6DPFZULCJAYJ4D2HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dawn","https://www.amazon.com/gp/customer-reviews/R3OIKKHB7MHAFJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","My cat likes them but","Reviewed in the United States on January 9, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat likes these sticks but just uses as a fetch toy, doesn't really chew on them","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLKiWOenjnJnrLpEuCS7%252FrLgjijV%252BmnWQ%252FOtHtv1M%252B%252B0AAAAAGXT4ZsAAAAB%26reviewId%3DR3OIKKHB7MHAFJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLKiWOenjnJnrLpEuCS7%2FrLgjijV%2BmnWQ%2FOtHtv1M%2B%2B0AAAAAGXT4ZsAAAAB&reviewId=R3OIKKHB7MHAFJ","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGKEHMFXF7U5NVP7JB6JGQ3PXAZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Julie Jones","https://www.amazon.com/gp/customer-reviews/R3UI6I70YRVJR7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","My cat didn't really mess with this at all.","Reviewed in the United States on February 13, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat didn't really mess with this at all.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhE%252BO6MdQ6TTfUu7NecBT0GTkdZwfd15Ob%252FZHTJg84%252FFkAAAAAGXT4ZsAAAAB%26reviewId%3DR3UI6I70YRVJR7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hE%2BO6MdQ6TTfUu7NecBT0GTkdZwfd15Ob%2FZHTJg84%2FFkAAAAAGXT4ZsAAAAB&reviewId=R3UI6I70YRVJR7","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJ3HUECWWS3WJ6GS7ENAFJOZSOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jason S","https://www.amazon.com/gp/customer-reviews/R26AZVGI7G5UNR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","They'd rather chew on the bag.","Reviewed in the United States on March 20, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Not sure what to say about these. I bought them to be chew sticks but my kittens won't even paw at them, let alone put them in their mouths. They would rather chew on the corner of the bag than the treat itself.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF0zQXz53rOayDZg0G1RxIxNzZod9e%252Bj4PEVDR6CU2FvAAAAAGXT4ZsAAAAB%26reviewId%3DR26AZVGI7G5UNR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF0zQXz53rOayDZg0G1RxIxNzZod9e%2Bj4PEVDR6CU2FvAAAAAGXT4ZsAAAAB&reviewId=R26AZVGI7G5UNR","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AE7AIBSKBICCNU5DIQKKGB6TRROA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Gadgetgirl","https://www.amazon.com/gp/customer-reviews/R3HP5ER6FANUMP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Kids","Reviewed in the United States on April 7, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Throw them on the floor and well I don't see where they go or have gone","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKxew1%252FNxjYJETZmbdzdLjBRzXsuEpsMX8RdLvwwGiD7AAAAAGXT4ZsAAAAB%26reviewId%3DR3HP5ER6FANUMP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKxew1%2FNxjYJETZmbdzdLjBRzXsuEpsMX8RdLvwwGiD7AAAAAGXT4ZsAAAAB&reviewId=R3HP5ER6FANUMP","",""
