"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AF5YTFMX3IEINAMPTGTZLXMVCAWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sam","https://www.amazon.com/gp/customer-reviews/RD544DOMY7000/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","2.0 out of 5 stars","They are picky","Reviewed in the United States on January 24, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Unfortunately my furballs did care for this treat","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPHsCgLHwj0bcGZj5UFnrykXd2PrZFTpGFYLYqNHqsErAAAAAGXT1A4AAAAB%26reviewId%3DRD544DOMY7000&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPHsCgLHwj0bcGZj5UFnrykXd2PrZFTpGFYLYqNHqsErAAAAAGXT1A4AAAAB&reviewId=RD544DOMY7000","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHBV27NUSTLXENV76IWM6LHHIW3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ab","https://www.amazon.com/gp/customer-reviews/R2B45IA83I6073/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","My cats did not like these","Reviewed in the United States on February 26, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These snacks looked fine to me and I thought my cats would like them, but they sniffed at them and refused to eat them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPyeSc59VLQsPnPY%252BVYWZJM%252Bq5EhYrL72qp7ZtEmzH1GAAAAAGXT1A4AAAAB%26reviewId%3DR2B45IA83I6073&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPyeSc59VLQsPnPY%2BVYWZJM%2Bq5EhYrL72qp7ZtEmzH1GAAAAAGXT1A4AAAAB&reviewId=R2B45IA83I6073","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHLKEQTJKAPK4PRWO54H5BYYBRXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Denny","https://www.amazon.com/gp/customer-reviews/R3B2J9P7CSI9MG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","Crushed","Reviewed in the United States on May 21, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","When I opened the bag 1/2 the treats were crushed.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIfLRjSNUpt%252FH8dKLNXUv5WIdd7oJEcQEuOheEr%252BreeSAAAAAGXT1A4AAAAB%26reviewId%3DR3B2J9P7CSI9MG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIfLRjSNUpt%2FH8dKLNXUv5WIdd7oJEcQEuOheEr%2BreeSAAAAAGXT1A4AAAAB&reviewId=R3B2J9P7CSI9MG","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHQFPFZFDR7DRMJTN52UF5PMNFZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/57c68eb5-c950-4b14-b7a6-6a169a9682fb._CR0,0.0,720,720_SX48_.jpg""/>","Heather McNeal","https://www.amazon.com/gp/customer-reviews/R2436YIF2HKW1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","3.0 out of 5 stars","They're great, my kitty just doesn't like them","Reviewed in the United States on November 14, 2023","","","I got some of these elsewhere, but at first, my kitty liked, until the other kitty was like eww and so now niether eats them so I soak in water and squish into their canned food breakfast with a fork to get the goodness into their bodies. I don't mind the crumbs, it just makes it easier to serve","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOaKEsZFOacbIZ4BVgXXIDFnU%252FzTTXaTVsn50XCW7xZrAAAAAGXT1A4AAAAB%26reviewId%3DR2436YIF2HKW1V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOaKEsZFOacbIZ4BVgXXIDFnU%2FzTTXaTVsn50XCW7xZrAAAAAGXT1A4AAAAB&reviewId=R2436YIF2HKW1V","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHGYKE3UC4YY6G3ZSH7CN3LYKEGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/eac22f9d-dd0a-431d-a174-5e2e6da64286._CR0,0,432,432_SX48_.jpg""/>","Kathi S.","https://www.amazon.com/gp/customer-reviews/R1NWNYXZU3CO87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","Didn’t go over well","Reviewed in the United States on January 8, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","George turned his nose up at it","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH8SlI2IrPhcMlrl8kfrNYYAwmA5ubMZkFCpseNzEsd7AAAAAGXT1A4AAAAB%26reviewId%3DR1NWNYXZU3CO87&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH8SlI2IrPhcMlrl8kfrNYYAwmA5ubMZkFCpseNzEsd7AAAAAGXT1A4AAAAB&reviewId=R1NWNYXZU3CO87","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHTBBEG7E6BETGFXF4VK6HBHDTNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Marcia Ellis","https://www.amazon.com/gp/customer-reviews/R1W8P600JY1W4H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","Cats won’t eat them","Reviewed in the United States on June 23, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I have two feral cats that I was trying to calm down they would not eat this product","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJuHR%252FS78%252F7f1U%252FbcrU%252FhiJOn4Q%252B7wtVwYJbP0MHbW4QAAAAAGXT1A4AAAAB%26reviewId%3DR1W8P600JY1W4H&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJuHR%2FS78%2F7f1U%2FbcrU%2FhiJOn4Q%2B7wtVwYJbP0MHbW4QAAAAAGXT1A4AAAAB&reviewId=R1W8P600JY1W4H","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AERBYYAO7VJMLRIO3CT7FCRGSERQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","A.E. Woody","https://www.amazon.com/gp/customer-reviews/R3BO68WMTJ083X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","4.0 out of 5 stars","one out of three cats will eat these but that is the one who I needed to and these have helped him","Reviewed in the United States on November 28, 2021","","(","So the 2 year old healthy cat won't touch these, the five year old fat cat ate these once then wouldn't eat them again.  The 4 month old stray we adopted over a month ago who is having a hard time kicking a pretty bad kitty herpes flare loves these and he is the one who I needed these for.  We have been giving him 500mg lysine twice a day as the vet directed and keeping him on antibiotics to prevent a bacterial side infection in his lungs, but he has not been getting any better.  Within two days of giving him these he has less rattling in his lungs, this has been the only improvement in his condition we have seen in over a month.  I did the math and for 6 chews there is only about 70mg of lysine, and since we have been giving him high doses of lysine for over a month the lysine is obviously not the ingredient in these chews that is helping.  I am therefore left to assume it is the probiotic.  While he is still far from recovered this has given me hope and I am going to look into a more broad spectrum probiotic and see if we can get him over this flare and onto a preventive regime which I think these chews will make be a part of.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKDujdD38sRqB05gvwUx7slnVLDZxBuxKprjUJVs2yfCAAAAAGXT1A4AAAAB%26reviewId%3DR3BO68WMTJ083X&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKDujdD38sRqB05gvwUx7slnVLDZxBuxKprjUJVs2yfCAAAAAGXT1A4AAAAB&reviewId=R3BO68WMTJ083X","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEC6IZVI2NGFBCIYVD4X5MDGB6DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9f855dba-accb-4493-a5a5-889807634014._CR63,0,374,374_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9f855dba-accb-4493-a5a5-889807634014._CR63,0,374,374_SX48_.jpg""/>","ChiefB & SweetieBoo","https://www.amazon.com/gp/customer-reviews/R3879IBDX53KTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","3.0 out of 5 stars","My Cat Thumbs His Nose At This","Reviewed in the United States on November 28, 2021","","(","Every cat is an individual, and they know what they like and what they don't. Although many cats seem to love these Biteables, my senior cat would have nothing to do with it. I tried a single treat whole, then broken in half, and he just sniffed it and walked away each time. The next morning I even broke one in half and hid it in the middle of his wet cat food, which he normally inhales the minute I put it in his bowl. He ate around the treat halves and left them in his otherwise empty bowl. He loves chicken, which is the primary ingredient in these treats, but apparently that wasn't enough to entice him. In people years my cat is 88 years old, so it's not like he's going to change his food preferences at this stage of his life. The ""chicken and tuna recipe"" on the package is a bit misleading, since the tuna is only ""natural tuna flavor"" and not the real deal, and the same with the ""natural fish flavor."" I am still rating this product 3 stars even though my cat didn't like it because I think the L-lysine, taurine, and probiotics probably would have been good for him if he had been willing to eat these treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLn%252FaVK6JGILE99bO5VXiCWp0HdbLhGU1a1zfh0yK0oSAAAAAGXT1BAAAAAB%26reviewId%3DR3879IBDX53KTM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","My Cat Thumbs His Nose At This","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLn%2FaVK6JGILE99bO5VXiCWp0HdbLhGU1a1zfh0yK0oSAAAAAGXT1BAAAAAB&reviewId=R3879IBDX53KTM","Every cat is an individual, and they know what they like and what they don't. Although many cats seem to love these Biteables, my senior cat would have nothing to do with it. I tried a single treat whole, then broken in half, and he just sniffed it and walked away each time. The next morning I even broke one in half and hid it in the middle of his wet cat food, which he normally inhales the minute I put it in his bowl. He ate around the treat halves and left them in his otherwise empty bowl. He loves chicken, which is the primary ingredient in these treats, but apparently that wasn't enough to entice him. In people years my cat is 88 years old, so it's not like he's going to change his food preferences at this stage of his life. The ""chicken and tuna recipe"" on the package is a bit misleading, since the tuna is only ""natural tuna flavor"" and not the real deal, and the same with the ""natural fish flavor."" I am still rating this product 3 stars even though my cat didn't like it because I think the L-lysine, taurine, and probiotics probably would have been good for him if he had been willing to eat these treats.","0","There was a problem loading comments right now. Please try again later.","","Report"
"https://www.amazon.com/gp/profile/amzn1.account.AGZPLA4DWIFAWHU3JKTC5KPBO56Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/afbae3ec-a333-4959-beaa-5a949d2c48c1._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/afbae3ec-a333-4959-beaa-5a949d2c48c1._CR0,0,500,500_SX48_.jpg""/>","Cathy","https://www.amazon.com/gp/customer-reviews/R1TP3AG34MLJYD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","3.0 out of 5 stars","Soft treats for your cst","Reviewed in the United States on October 24, 2021","","(","So I was really hoping our cats would love these soft treats so I could feel good about giving treats that had some health value to them. Unfortunately only 1 of our 3 cats would remotely touch them and it was only once.  I’m sure it’s just that our cats are picky about their food and treats.  They seems to be good quality with good packaging. Our cats just prefer the junky treats to the healthy ones. Go figure.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNCVs%252FVKcaopStruvBdO7GvWCsyB0EmgzYpjzWKs%252F0AUAAAAAGXT1BAAAAAB%26reviewId%3DR1TP3AG34MLJYD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNCVs%2FVKcaopStruvBdO7GvWCsyB0EmgzYpjzWKs%2F0AUAAAAAGXT1BAAAAAB&reviewId=R1TP3AG34MLJYD","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AESYT5HJD6Z24S7ENMNQH3QCRGIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Joe Smart","https://www.amazon.com/gp/customer-reviews/R1GNRW0CT93IV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","2.0 out of 5 stars","Both of my cats hate the flavor","Reviewed in the United States on October 30, 2021","","(","Different cats have different tastes so normally I wouldn't give a product two stars just because my cats didn't like the flavor but I really think it's warranted and possibly even generous in the case of Get Naked Essential Health Biteables because both of my cats really love treats but they absolutely hate these.The package boasts that Get Naked Biteables provide essential health benefits including lysine and probiotics and that the #1 ingredient is real chicken--although that last one doesn't actually mean anything because they could be saying that the highest quality or most expensive ingredient is chicken, not necessarily that chicken makes up the largest actual portion.  In any case, these are not cat food--they are cat treats.  With cat food, strong health benefits are definitely something you want to look for but with treats the number one most important thing is flavor.  Cats should be thrilled when you pull out the package and they see that you are about to give them a treat.I have two cats.  They both love treats.  They both ate exactly one of these Get Naked Bitables treats and will not touch them again.  They absolutely hate the flavor which means these aren't much of a treat as far as my cats are concerned.  Get Naked Biteables might well be very nutritious but they neglected the single most important thing that every cat treat needs which is great taste.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL8rtakUDm8QbAGYOEgAvHnZp8a%252BRV0X4lBIcV8ex5NjAAAAAGXT1BAAAAAB%26reviewId%3DR1GNRW0CT93IV1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL8rtakUDm8QbAGYOEgAvHnZp8a%2BRV0X4lBIcV8ex5NjAAAAAGXT1BAAAAAB&reviewId=R1GNRW0CT93IV1","Report","0","There was a problem loading comments right now. Please try again later.","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AHTICOZLQ5NEOSSBREA72FWTJ7ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9ea628f2-b94d-456f-8cb6-f889e3baf129._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9ea628f2-b94d-456f-8cb6-f889e3baf129._CR62,0,375,375_SX48_.jpg""/>","GK5040","https://www.amazon.com/gp/customer-reviews/R34XLJ27C105AF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","4.0 out of 5 stars","A treat that is more like a vitamin!","Reviewed in the United States on October 25, 2021","","(","Our Siamese kitten is kind of picky about her food yet she loved these soft heart shaped chewable cat treats. They are made in the USA, and chicken is the first ingredient, however they smell more fishlike.  These treats are more than a treat, they are a probiotic containing Lysine which is an essential amino acid helps pets produce antibodies and enzymes that support immune systems.  It is also helpful for calcium absorption which supports strong bones and promotes healthy skin. This is important, so our kitties can fight diseases and have healthy bones. Cats do not make lysine on their own. They must obtain it through their food and supplements.  L-lysine is not for all cats so check with your vet. I do not agree on the dosage. I think these treats should be used sparingly because it can interfere with other medications. The package is small but affordable. I’m feeding our 7 month old cat one a day to support a healthy gut and immune system.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGl%252B6ET8yG47fiLVJTnm%252FP9NZgHcCvMEr1aBBXNQtVB2AAAAAGXT1BAAAAAB%26reviewId%3DR34XLJ27C105AF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","A treat that is more like a vitamin!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGl%2B6ET8yG47fiLVJTnm%2FP9NZgHcCvMEr1aBBXNQtVB2AAAAAGXT1BAAAAAB&reviewId=R34XLJ27C105AF","Our Siamese kitten is kind of picky about her food yet she loved these soft heart shaped chewable cat treats. They are made in the USA, and chicken is the first ingredient, however they smell more fishlike.  These treats are more than a treat, they are a probiotic containing Lysine which is an essential amino acid helps pets produce antibodies and enzymes that support immune systems.  It is also helpful for calcium absorption which supports strong bones and promotes healthy skin. This is important, so our kitties can fight diseases and have healthy bones. Cats do not make lysine on their own. They must obtain it through their food and supplements.  L-lysine is not for all cats so check with your vet. I do not agree on the dosage. I think these treats should be used sparingly because it can interfere with other medications. The package is small but affordable. I’m feeding our 7 month old cat one a day to support a healthy gut and immune system.","0","There was a problem loading comments right now. Please try again later.","","Report"
