id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment
727,B01HUX3N8K,JD,1,Kitties don’t like it,7/23/23,My two cats would not touch these. One is a picky eater but the other will eat just about anything. I’ve seen her eat paper but she’s refused to have anything to do with these.,Negative
728,B01HUX3N8K,Andrea,2,Kitten wouldn’t go near it.,11/24/20,"Well, it’s been a few days since I bought this and my 6 month old kitten (who has been known to bit into drywall) refuses to even touch it.I don’t know why but she will not even attempt to lick it. I’ve tried breaking it into smaller pieces, mixing it into her food and she literally prefers to not eat rather than possibly pick up whatever is making that new smell.I’m very disappointed.",Negative
729,B01HUX3N8K,Jenna,5,Great kitten treats! Will buy again,7/12/20,"They asked me to review flavor... how am I supposed to know, I'm not eating it lol.They are heart-shaped soft kitten treats! What's not to love? I can see myself buying them again when I need to.",Positive
730,B0175BN418,Lourdes Valdes,5,Excellent snack for bulldogs,10/6/23,"Quality ingredients, smells great my bulldogs love it, size is perfect for medium dogs",Positive
731,B0175BN418,Carol Stopa,5,Yummy for puppies,11/23/20,My puppy loves this bone. It’s easy for his paws to hold onto. Great for chewing and no odor.  Lasts a long time too.,Positive
732,B0175BN418,Veronica,5,Dog approved,5/18/20,Dogs chewed the bone out of the package! This was a great treat that’s easy to digest but keeps chewers busy for a little while. The pumpkin flavor was a hit!,Positive
733,B0175BN418,V. Fischer,3,Great bone. Expensive,12/5/22,These were great for my dogs to hold and they really enjoyed them.  But they gave them horrible diarrhea. Too bad because I am always searching for something to keep them busy.  They are expensive though. So I won’t miss buying them.  I still think yak chews are better all around. And will go back to them,Neutral
734,B0175BN418,grandmagail,5,Tottaly sade,5/3/18,This item can be totally ingested by your dog. My dog is occupied for many hours and loves this item.,Positive
735,B0175BN418,Jeannie,3,"Loved it, but only lasted 5 min.",10/21/21,"Pup absolutely loved this bone! I bought it thinking it would keep him busy for a couple days. But soft, was gone in 5 min.",Negative
736,B0175BN418,Angel Holmes,1,It was broken when it was received it. And it can’t be returned,6/28/22,It was broken in 3 spots. And a no return policy.,Negative
737,B0175BN418,SG,3,Broke quickly,9/12/20,"My dog really liked the shape of this to hold part and chew the rest. But after only a couple days one of the legs broke off, which left it not any better than a regular bone. Dog is 8 pound puppy, not a giant strong dog or anything!",Negative
738,B0175BN418,Nick,3,Gone quick!,1/11/21,"Pup loved this,  but it disappeared VERY quickly. Gone in about 10min.",Positive
739,B0175BN418,Nicole L,5,Pup would give it 5 stars,3/15/21,"My pup loved it! However as a small dog, Boston Terrier, it did not last long at all, especially for the price. But my pup would give it 5 stars for sure!",Positive
740,B00X6THK2S,RobinG,5,Perfect for a teething puppy,1/2/24,My puppy loves these,Positive
741,B00X6THK2S,S. Porter,5,Puppy Loves Them,2/7/24,I have a 5 month old Maltipoo. She loves these teething rings. They keep her occupied for 30+ minutes! They have a nice cinnamon sweet smell that also helps keep her breath fresh. I bought these because she was going to town chewing on her crate. Now I give her one of these if I see that she’s starting to get nippy. These rings and ice cubes keep my pup happy.,Positive
742,B00X6THK2S,Ginny,5,Easy to digest,2/5/24,The bones are great and easy to chew on.,Positive
743,B00X6THK2S,Liza Aguirre,4,Not for every dog,11/7/23,my puppy didn’t really seem to care for these unfortunately. i tried giving to another family dog and he just sniffed it and walked away.. they smell good like pumpkin so maybe my dogs are just picky,Neutral
744,B00X6THK2S,NYCowboy,5,Our pup loves them!,12/1/23,Mid-morning treat for our 3-month-old German Shepherd gives him relaxation time. Then he usually falls asleep. Great product! Helps with teething!,Positive
745,B00X6THK2S,Lydy,5,Occupied,2/5/24,My puppy loves these!  Keeps her away from my shoes and whatever else she wants to get into.  Also helps mellow her out so she doesn’t wear out my older dog.,Positive
746,B00X6THK2S,Kristi,5,"Nice, big treat!!",1/29/24,"All of our dogs love this product, they absolutely love the flavor and the texture and the the fact that it is really big ha!",Positive
747,B00X6THK2S,Love2read,3,Too big,1/19/24,Way too big for my puppy. Should only be bought for large breed puppies.,Negative
748,B00X6THK2S,KyMD,4,Nola approved,2/1/24,"3 month old goldendoodle LOVES these but they are very sticky and make the fur around her mouth sticky, I also get paranoid she’ll choke so we have to watch her carefully when she gets them. Other than that they are great and keeps her occupied for awhile 🤩",Positive
749,B00X6THK2S,Debra Freeman,5,Love!,2/17/24,"My puppy loves the pumpkin flavor! I recommend, if you have a chewer.",Positive
750,B00X6THK2S,Jenn,5,Pups are in love with these.,2/8/24,They gobble them down in minutes they love them so much.,Positive
751,B00X6THK2S,Kayla Thompson,5,Reorder,1/28/24,I’ve ordered these teething rings for my golden retriever puppy multiple times. They seem to be her favorite and they keep her busy for a good amount of time.,Positive
752,B00X6THK2S,Cynthia Welborn,4,Short treat,1/25/24,"My toy poodle puppies love these chews, but they finish eating one in about 30 minutes.  Still, I buy them.",Positive
753,B00X6THK2S,rj,4,Dog ring chews,1/7/24,"Was hoping that the pumpkin wasn’t going to cause stomach issues with my puppy as the chicken flavor rings did, but they did. Puppy loves these chews, but will wait til she’s older to give again. Hopefully her tummy will be able to handle them when she’s much older.",Negative
754,B00X6THK2S,paul ghiorzi,5,Puppy loves it and occupies alot of time,1/23/24,Great value.  Takes the teething puppy away from your hands and shoes.  Takes the puppy hours to finish.,Positive
755,B00X6THK2S,Karen Benser,5,My Puppy loves these!,1/7/24,These keep our puppy busy for 10 minutes or so and she loves them.,Positive
756,B00X6THK2S,barb,5,Teething ring,12/29/23,Our puppy loves them. The shape makes it easy for her to hold,Positive
757,B00X6THK2S,Amazon Customer,5,Long lasting!,1/3/24,These are great!,Positive
758,B00X6THK2S,Annette Benell,5,Puppy happiness,12/3/23,These entertained my puppy.  She loves the taste. She would run all over the house with the ring in her mouth and then settle in a spot to chew it. My only complaint is that I wish they made a jumbo bag of them!,Positive
759,B00X6THK2S,Shayne Byrne,5,Favorite puppy treat,11/25/23,"I wanted something my puppy could chew on that wouldn't break his teeth, or be too hard. These are perfect and he loves pumpkin, so it was a win win. He is a 50+ pound mix at 7 months old and he takes his time, and it doesnt get caught on his snout. He loves these.",Positive
760,B00X6THK2S,Mae,5,Smell great,11/24/23,Love that these smell like cinnamon instead of the meat bully sticks which can get really gross (even though our pup loves those too). Also love how he can use his paws to maneuver the ring to get to his back teeth.,Positive
761,B00X6THK2S,Charles C.,5,Puppies love this.,12/1/23,My puppy absolutely loves these. He would go through one a day if I let him. He is not chewing on my arms and fingers as much.,Positive
762,B00X6THK2S,Inga,5,Absolutely perfect for your aggressive chewer,11/9/23,"We were fostering three Malinois puppies and these were a lifesaver. I only wish that you could give more than one of them a day!  Kept them entertained for at least 30 minutes, but they are very very aggressive chewers. For our lab husky pup, definitely less interesting, but he’d rather destroy a squeaky toy anyway. Definitely recommend!",Positive
763,B00X6THK2S,alexis,5,My dog loves it!,11/14/23,My dog really enjoyed the treats. It was definitely worth the money. The only thing I have negative to say about it is it is hard to get off my dogs fur but other than that he really enjoyed it.,Positive
764,B00X6THK2S,Jamie Wright,5,Yorkie approved,11/25/23,He loves these right before bedtime. That’s his fav time of day. Beware - these will cause your pup to do zoomies from the excitement!!,Positive
765,B00X6THK2S,Lauriel,5,Long lasting Great snack,12/4/23,My dogs have loved these ever since they were puppies.,Positive
766,B00X6THK2S,MLouise,5,I Buy this Over and Over,2/1/23,"I have had this on my Subscribe and Save for quite awule now. My dogs are not puppies, so I don't use these for ""puppy teething"". I give them pieces of these purely for healthy bedtime treats. I use kitchen shears to cut the rings into several pieces (each piece about an inch long).Then at bedtime, when my doggies are done eating for the day, they each get one piece. I feel the chewing motion helps clean their teeth and release healthy enzymes in their mouths. I love that the ingredients in these are so healthy and natural.And best of all my pups love their nighttime routine. They go out to potty, then race up on the porch and through the door to get their nightly pumpkin treats. Then time to snuggle with mommy & daddy!Oh, one more thing....once in awhile I get a bag where the rings are extra hard and brittle. When that happens, I just wet a clean paper towel, ring it out, then put it in the bag with the treats. I leave it sealed that way for about 24 hours. After that, they are more pliable and my kitchen shears cut through much better. And they are less brittle for my dogs' teeth that way too.",Positive
767,B00X6THK2S,CT,4,Puppy prefers the chicken version,9/14/23,Loves the chicken—leaves the peanut butter half eaten. Too bad because the peanut’s cheaper…,Negative
768,B00X6THK2S,Madeline,5,My Puppy Loves These,10/24/23,I was looking for products to help my puppy get through here chewing and biting phase. So far these have been a lifesaver. She loves them and the pumpkin helps keep her from eating her poo.,Positive
769,B00X6THK2S,ElaineC,5,Awesome Treat,11/21/23,Great treat and flavor for the season.,Positive
770,B00X6THK2S,Marcelina,3,Not recommended for small breeds,12/4/23,"This product is not recommended for small breeds . It got stuck on my puppies neck ! And it was very difficult to get off , almost had to make a vet trip",Negative
771,B00X6THK2S,Debs,4,Puppy Loves But ……..wished it lasted longer,3/23/23,"I ordered the Pumpkin Rings , it smells like pumpkin pie and puppy loves !!!! No upset tummy when most others have caused tummy trouble ! Wish it lasted longer but this is no fault of the maker … just depends on the pup I have an aggressive chewer teething 30 pound English lab puppy …love the product but for the price wish it was made to withstand more aggressive chewing therefore would be worth my money on a regular basis but I will still order these as a special treat from time to time as puppy LOVES and gives me peace for about 15 minutes …LOL",Positive
772,B00X6THK2S,MaryF.,5,Value,11/5/23,My dog loves these and he is no puppy!  This is a great price for this product,Positive
773,B00X6THK2S,melissa ann livingston,5,Pup loves them !,11/10/23,My mixbreed pup 7 months old and ten pounds loves these rings for chewing.,Positive
774,B00X6THK2S,Tracy Scott,5,Great product for your pet to chew on !,11/13/23,My Jack Russell Bella loves these rings !!,Positive
775,B00X6THK2S,Allison,5,Puppy LOVES them,10/12/23,Our puppy went crazy over these. Great to have for them so they don’t chew on your furniture or your other stuff. Doesn’t stain carpet. Great to have if they’re in a chewing frenzy.,Positive
776,B00X6THK2S,NuggetsRams370,5,Gone in 15 minutes,11/5/23,My dog gets one of these a day and loves them.,Positive
777,B00X6THK2S,Elle,5,Yesss!,7/17/23,"These are so good for puppies, especially when they’re teething and as a late night snack for them too! My puppy loved it and pumpkin is known to help them with digestion, so I took a chance. I definitely keep them around and freeze them so the pup doesn’t just eat through it. Overall, I continue to buy these cause I know he loved them, and sure your dog will too!",Positive
778,B00X6THK2S,anonymous,4,Love product but lower your price,6/2/23,"My puppies love these teething rings,  I did find it locally for a couple of dollars less so I will be purchasing from them instead.  All flavors",Positive
779,B00X6THK2S,Kimberly A. Britcher,5,Not just for puppies,8/22/23,We have an older dog that had to have many teeth removed when we adopted him.  A lot of rawhide treats are too hard for him.  He loves these puppy teething rings and they do not bother his teeth or gums.,Positive
780,B00X6THK2S,Momof4,5,Puppy loves,10/17/23,The puppy loves these.  Lasts pretty long on her puppy teeth.,Positive
781,B00X6THK2S,Heather Davis,3,Chocking Hazard,10/18/23,"My 12 week old poodle puppy loves these. However, my puppy almost chocked on the ring once the size went down. Looking into the shape and texture would be very helpful.",Negative
782,B00X6THK2S,Donna Taylor Spooner,5,Chew rings,10/3/23,Our brand new puppy absolutely Loves these.,Positive
783,B00X6THK2S,Sandeep,5,Great pacifier!,6/25/23,"We tried giving these to our puppy at 10 weeks but he wasn't interested at all. We tried again at 14 weeks and it's like a switch was flipped. He's obsessed. These will keep him occupied for about an hour and they have no smell, unlike bully sticks!",Positive
784,B00X6THK2S,Debbie,4,Teething ring,12/23/22,"I ordered pumpkin and my puppy didn't initially like the flavor. Eventually she got into it, but will drop it immediately if she has a better offer. She is a Cavalier pup and weighs about 4 pounds. She is able to chew through the ring in just a few minutes and loses interest once that happens. My daughter bought the other flavors and her dogs go wild for them.",Neutral
785,B00X6THK2S,Katherine Bailey-Brackett,5,Wonderful,8/8/23,"Our dog has a sensitive tummy, These treats don't bother him.  Great for his tummy and he loves them.",Positive
786,B00X6THK2S,Cindy Lou,5,My puppy loves this!,9/6/23,"Easy, fun and healthy",Positive
787,B00X6THK2S,Chelsey,3,Chocking hazard maybe?,6/8/23,"My 11 week old puppy loves the rings and when they’re new/a complete circle I have no concerns with them. However, as she chews, the circle gets smaller until it’s a little nub and I’m worried it will become a chocking hazard for her. So we’ve been loving them until they get to a certain point, and then I feel like I’m wasting money by throwing the rest away. Maybe a different shape would be better?",Negative
788,B00X6THK2S,Antonette,5,Must taste great,7/1/23,Great teething rings. Expected them to last longer but they must taste great because our pooch goes through them quickly. Would rather she go through these than my furniture!,Positive
789,B00X6THK2S,Nancy Stuart,4,Safe for puppies and a good value,1/2/23,Good choice for a teething puppy because it's softer than adult treats. Watch the puppy closely because if they swallow a large chunk it doesn't digest and comes out the other end full size!,Positive
790,B00X6THK2S,Tayler,4,A teething must!,6/15/20,"I can't imagine ever going through a teething puppy again without getting these. My Aussie is obsessed with them. They're the perfect texture between chewy and hard to keep her entertained for a good 10 minutes.Our pup always puts her ears back and closes her eyes when her teeth hurt and she's chewing on something that helps it. These help! The fact that they're curved into rings seems to really help her target whichever side of her mouth is hurting.That being said, these rings are HUGE. There are only 6 in a pack because they're so big, and the serving size starts at 1/4 a day?! So what, am I supposed to take the ring away after she's chewed through part of it? I did that and my dog tried to swallow the piece whole and choked on it. I got around that by just cutting the rings into quarter pieces (which takes a little patience).My pup LOVES these, especially the pumpkin, so I foresee getting these for the next few months, even when she's done teething.",Positive
791,B00X6THK2S,Chsrower,5,Great chews,8/1/23,My Frenchie puppy loves chewing these.  One of my go to chews.,Positive
792,B00X6THK2S,Samantha,4,Smells fresh,5/11/22,"When I opened the bag I immediately thought my dog would turn her nose to these imagine minty floral tea. They don't smell like something I imagine a dog would like. But to my surprise she went for it and enjoyed. She didn't finish it in one sitting, but she's also only a mild chewer. I don't think these necessarily helped her breath to smell any better in the long run but it gave her something to chew on for a good amount of time and her breath smelled decent shortly after. I think the ring shape was also fun for her.",Positive
793,B00X6THK2S,Kyan,4,Pumpkin yum!,1/6/23,"My pup likes them, he told me he likes the barbecue better though. If you have a dog, he’s going to chew on something, why not these. Thanks!",Positive
794,B00X6THK2S,Nancy Hulit,5,My dog loves these!,4/26/23,"My girl is a chewer..big time.  And is very food motivated, a real chowhound.  These pumpkin rings satisfy her need to chew and act as a treat, she loves them!",Positive
795,B00X6THK2S,Juli m.,5,Great for puppies,6/9/22,These are my little guy’s favorite treats. They helped me get through the teething phase so I would have a break from reprimanding him. They used to take him about 15-20min to get through 1/4 of a ring… Unfortunately he just got all of his adult teeth now he eats half of a ring in about 5 minutes so I’m looking for a more appropriate adult treat to keep him busy now. Ps they smell AMAZING and make your puppy’s breath smell like cinnamon after eating. My guy seems to like the chicken flavor the best but those smell good too,Positive
796,B00X6THK2S,Anna L Angerer,5,My puppy loves these.,6/27/23,I never let these run out. They have solved a lot of teething issues.,Positive
797,B00X6THK2S,DeannaC,3,Almost had HEAR Failure,4/22/22,"My puppy loves these this is my 3rd back  and I got the 6 count.  IT'S really important to be with your pup do NOT put these in a crate or give to them and leave. These do not last very long.  10-15 min at most.I gave him a treat and about 10 minutes in he started acting weird.... pawing at his face, doing weir stuff with his mouth.  I could tell something was wrong and I thought he was choking. Stuck my finger down his throat- didn't feel anything, felt his throat nothing was protruding.  He was distressed.  Was putting on my shoes and grabbing my purse to run to the vet when I grabbed a flashlight- turned him over pried his mouth open and the darn piece was stuck to the roof of his mouth.  (he loves these but, now I'm worried that they could do other damage if he swallows that big of a chunk)",Negative
798,B00X6THK2S,Brittany,5,Basically crack for dogs,11/10/20,"My dog loves these so much she knows the bag from all of her other treat bags. She loses her mind! She is now 4 months old with most of her adult teeth and can kill it in about 15 minutes, but when she was about 8 weeks old, she would work at it for 1-2 days. They smell great, like a pumpkin pie, and I haven't seen any indication of digestive issues. It makes me feel better knowing there are so many good ingredients and none (if very little) of the crap. I've bought 3 bags now, which is becoming expensive so I may try to make some pumpkin treats myself since she doesn't really need the hardness of these for teething anymore.At first I was worried about her choking when she gets a chunk broken off, but she chews pretty thoroughly before she swallows. Regardless, I always supervise while she's chewing.",Positive
799,B00X6THK2S,Bill from Boston,5,"Puppy loves these, they smell so good!",6/5/23,"This is a great short term chew for any dog. Smells yummy, easy to hold.",Positive
800,B00X6THK2S,Nikki,5,Whatever keeps the pup occupied,2/13/23,"I believe i have tried all the flavors, until I saw they had a pumpkin one. Since he’s still a growing pup, I figured why not. Not sure it he cares for the flavor but its better than my fingers or shoes lol",Positive
801,B00X6THK2S,KB,5,My puppy loves these!,9/7/22,"My 8 month old puppy gets one of these at bedtime, for which she looks very much forward to, then she just lays down and seems content. I can’t say how they are for teething exactly because she eats it very quickly, but they are a special treat for her. One thing to note, though, is they seem to make her very thirsty, so she gets no more than one at bedtime or she will wake me up for her to get a drink of water.",Positive
802,B00X6THK2S,SmokeyMountainGirl,5,My dogs love them,4/12/23,I have a Pomeranian and an Aussiedoodle and they love these! Keeps them busy and quiet during my weekend coffee time!! The chew rings smell really good!,Positive
803,B00X6THK2S,TripleP-Ranch,5,MUST HAVE FOR TEETHING PUPS!!,2/12/20,"BEST PRODUCT EVER!! I’m a dog trainer but have never owned a puppy for myself. I have A rescued husky so we decided to get a husky puppy. YES we knew what we were getting into but we LOVE our older one. I bought These the day we picked her up at ten weeks old and EIGHTEEN POUNDS. Every time she chews on something I stick a teething ring in her mouth. Pillows, blankets, shoes, fingers, whatever she gets a hold of I pull Her off and stick the teething ring in her mouth. In three days she has learned what is a good chew and what is a no chew. She loves them. I bought Four more bags. Our older Husky loves them too but they don’t last nearly as long with him. When I’m multitasking housework with puppy watching I wear The teething ring as a bracelet so if I catch Her doing something Nono I can Flip it off my wrist and in her mouth immediately. LOVE!!! Sell in bigger bags please!!!",Positive
804,B00X6THK2S,Amazon Customer,5,Puppy loves these,4/9/23,A little messy but they have to be for safety of puppies. She loves the flavor and it’s a guaranteed occupier for 20-30 minutes,Positive
805,B00X6THK2S,Rosemary W.,5,Keeps puppy busy,3/28/22,"Used these with both our pups (at different times). Keeps them busy and helps calm their intense need to chew. With a very young puppy- I start letting them chew down to half, then give second half later. As they get older, they get to chew a whole one. Nice variety of flavors available (mine likes them all). Have found them locally in the past (tho not reliably) so ordering was just easier this time. Also gifted some to a family member with a puppy and they were pleased too.",Positive
806,B00X6THK2S,Amy,3,Very messy,4/14/23,"My puppy was so sticky after eating this, I had to give her a bath. Both of her front paws and entire face were a sticky mess. Won't be buying this flavor again.",Negative
807,B00X6THK2S,cjp,5,Pomerania,3/4/23,My Pom puppy loves these and they smell good enough for me to want to try … but I didn’t.  They keep her occupied and happy.,Positive
808,B00X6THK2S,Melissa,2,Made my Goldendoodle sick,9/21/23,Just a heads up for those who may have sensitive stomachs. I bought these for my 4.5 month old pitbull puppy to help with teething. She does not like them and refuses to chew them. I am surprised after reading all the good reviews. My older doodle ended up with one and vomited after consuming it. She does have a sensitive digestive system.,Negative
809,B00X6THK2S,Sarah Williams,5,Great Product,11/3/22,"my puppy loves these. he's a bit big for them now but still enjoys them as a treat nonetheless. pumpkin, peanut butter and blueberry bbq. all good flavors. i usually order pet supplies from chewy but they charge a fee for anything under a certain dollar amount so ordering one or two bags isn't worth it through them.",Positive
810,B00X6THK2S,SueM,4,"Great, but...",5/29/22,Our Border Collie puppy will only carry them around and hides them in the house. I found five of them in the couch cushions. He will oy eat them if we break them in pieces first. I like that they are not rawhide and fully digestible.,Positive
811,B00X6THK2S,Kindle Customer,5,Our puppy loves these!,1/18/23,"These chews were recommended and they've been a hit with our new puppy. No worries with splinters breaking off, like rawhides do. Very pleased. We'll definitely purchase more.",Positive
812,B00X6THK2S,Birdies,5,Our dog loves these,12/17/22,We have a 4 month old puppy and she loves these.  It lasts about 15 minutes before she chews it up completely.  It does help satisfy her teething urge and we like the in ingredients.,Positive
813,B00X6THK2S,Amazon Customer,4,Puppy approved,10/2/22,Our teething puppies enjoyed these. They did eat them very quickly though.,Positive
814,B00X6THK2S,Floridayogi,5,Worth it,4/12/20,"Update: lasts 5 minutes for my 4 months old Malinois. He is ferocious biter though. It calms him an hour afterwards.,,,This occupies my 12 wk puppy for 20-30 minutes until he ferociously finishes it. My arms are saved from being bitten bloody during that time and for awhile after... so price is well worth it. The oils in the chew seem to numb his mouth. I have a high bite drive puppy from police line. Normal puppies could make this last much longer. He loves it far more than antler, bones, or skins (which are less appetizing than arms). It is safe for my dog to go wild on. Perhaps make sure your puppy is smart enough to gag himself should he shove down throat. ?",Positive
815,B00X6THK2S,Analissa,5,Perfect for puppies,4/25/22,One of my friends recommended this for my new puppy. He absolutely loved it and gave me a better idea of what he likes with treats. Kept him occupied and happy. The longevity of it did last because I was about to break it a bit to freeze it in his kong as a way to keep him engaged mentally.,Positive
816,B00X6THK2S,Bzymama,5,My dog loves these!,5/28/22,We had been purchasing these from the local feed store but the price on Amazon was definitely more favorable. These chew rings do not last long but they seem to be helping with my puppies teething! We are on our 3rd package and it seems he likes the pumpkin flavor the best! Definitely worth the price!,Positive
817,B00X6THK2S,Debbie Moriarity,5,3 French Bulldogs,5/11/23,Love these,Positive
818,B00X6THK2S,Colson,5,Pup loves em!,9/3/22,"I’ve tried a few teething treats for my lab, but he loves these the best. At first he struggled to finish them, but would gnaw on them all day. Now he’s got his adult teeth growing in and they last a day or two. Great product!",Positive
819,B00X6THK2S,Edward,5,Great for puppies,3/26/23,My puppy is obsessed with these,Positive
820,B00X6THK2S,April D,4,Started out good,6/1/22,My puppy chewed on the first two and then totally lost interest in them. Not sure why. My adult dog ended up eating the rest.,Neutral
821,B00X6THK2S,Jenny Uzzell,5,Nice teething rings,11/23/22,"My frenchie puppy loves theses teething rings, but goes through them quicker than I thought he .  Wish the price was a little lower for only 6 rings.",Neutral
822,B00X6THK2S,Julia Jones,1,Dangerous! Breaks into sharp pointed shards,2/2/24,These break into sharp pointed shards after puppy chews on it for a bit.  If a puppy swallows one of the pointed chunks its a guaranteed trip to the EVet for surgery.  They would not allow me to return them. I threw the whole package away.,Negative
823,B00X6THK2S,Paisley,4,Dogs don’t like the smell and won’t touch them,1/24/20,"Update**I did have these at 1 star due to the dogs not touching them, however the new puppy loves them! They last a decent amount of time with him. The adult dogs want nothing to do with the scent of them, but they are for the puppy anyhow. :)I can only give these a 1 star as I am unable to rate how well they stand up to chewing as the dogs won’t touch these, I believe it’s because of the flavor. Personally they smell delicious, but it’s pretty strong pumpkin smell so maybe it’s off putting to the dogs.",Neutral
824,B00X6THK2S,Nayadez,5,Great product,12/30/22,"My puppy loves this treat. And I love that it last, my puppy will chew this off and on all day.",Positive
825,B00X6THK2S,Patty,4,My dogs love them,9/11/22,My dog loves these rings,Positive
826,B00X6THK2S,Raul Martinez,4,Puppu likes-ish,3/9/21,"My 5mo German -Australian shep puppy loves these at first.  I gave her one a day since 3.5mo.  It did curb her need to bite my hand for a while .  Now, she won't finish then.  I changed the flavor and still initially likes the thickness, but only for a while.  She'll bury the other half in the couch or garden.",Neutral
827,B00X6THK2S,Nancy,4,Not sure he likes the pumpkin flavor,7/10/21,"My puppy LOVES these teething rings & their great for keeping him occupied. I have tried all flavors, but he seems to enjoy the chicken & blueberry barbecue the best. Fyi..TJmaxx Carrie's certain flavors but the savings isn't all that much. For a 6 pack it's about .50 cents cheaper.",Positive
828,B00X6THK2S,Marisa,4,Good,8/7/22,"Puppy loved the pumpkin ones, these are not indestructible.... Lasted about 20 minutes.",Neutral
829,B00X6THK2S,Mountain Gal,5,Great for chewers,10/19/21,The N Bone Puppy chews are great. My little girl loves them and we prefer Pumpkin because she is allergic to Chicken in general.  She enjoys chewing on them as she is a chewer. I recommend these as the rawhide chews are dangerous for my girl as she likes to stick the whole rawhide chew in her mouth.  NBone chews are the greatest option.,Positive
830,B00X6THK2S,Tinkerbell,5,My pup loves em!,2/16/23,Keeps my pup out of my hair for 10-15 min. 😊,Positive
831,B00X6THK2S,Emily,4,Good,1/4/22,They’re a decent size (bigger than my palm) and my dog loves chewing on these. She has liked every flavor so far too. My 6 month old dog does finish it within ~7 minutes.,Positive
832,B00X6THK2S,Jess N,5,My puppy is obsessed,10/7/22,These are great! Has made crate training so much easier because he looks these rings so much. Highly recommend. My pup is a Doberman so he goes though them fairly quickly. Hopefully they have a stronger ring.,Positive
833,B00X6THK2S,Tracy,4,Love these,6/24/22,"Both my French bulldogs loved these, nice little treat for them. One has a sensitive stomach and she keep this down",Positive
834,B00X6THK2S,Sean Flink,4,Great for teething,4/23/21,Got this for my puppy who is teething pretty bad. This keeps her well occupied and would recommend it to anybody who is looking for a healthy chew for a pup. The only reason I gave it four stars is because I’d like to be able to purchase higher quantities of them at a time.,Positive
835,B00X6THK2S,K Family,4,10-Sep,12/8/20,"the only reason i didn’t give it 5 stars was because it only kept my 11 month husky puppy busy for about 15 mins. but i do love these! they smell yummy, i tried biting it myself lol. and they do not upset my puppy’s stomach which is awesome! highly recommend but don’t expect them to keep your puppy busy for awhile if you have a larger breed.",Positive
836,B00X6THK2S,BlueSkies,1,Not Really Suited for Large Breed Puppies,1/23/24,"My 4-month old Golden Retriever puppy devoired his first ring quickly because the rings are quite thin and thus break apart. After seeing how quickly the first ring fell apart, I threw away the rest of the rings. Perhaps the teething rings are better suited for smaller breeds.",Negative
837,B00X6THK2S,Sjp,5,"Goodbye chewed furniture, hello sweet silence",1/26/17,"WOW! Just, wow. I literally turned to my husband and asked, ""Why didn't we buy these sooner?!""1) They smell incredible-- just like pumpkin pie. The entire living room smells lovely as a result. A welcome change from some treats that smell horrible, if you know what I mean.2) I have two chihuahua puppies who NEVER sit still and who are NEVER quiet. Since giving them each a treat, I have enjoyed a full hour of total silence. They initially went NUTS over the treats, running all over the house waving them around-- then settled in and started chewing. They haven't stopped since. It's worth the asking price just to see them so content!3) The puppies obviously love the flavor. I'm buying more immediately. Hopefully this will keep them from chewing on furniture for a while...",Positive
838,B00X6THK2S,Westie lover,5,My dog LOVES them!,11/8/22,They actually smell good - like cinnamon - and my puppy just loves them!  I sure hope the ingredients are sourced in North America!,Positive
839,B00X6THK2S,J.A.M,5,Ideal for medium sized dogs/pups,8/16/22,While we fostered puppies that would grow to be large breed but were small/medium these were great! As soon as said pups grew even above 6 months it was too easy for them to chew this in seconds!,Negative
840,B087BHJ9D9,Lourdes Valdes,5,Good quality and safe ingredients,10/6/23,"Excellent for bulldogs, safe ingredients and smells good, very good snack",Positive
841,B087BHJ9D9,Quincie B Chubb,5,my dog gives it 2 paws up,1/23/23,my dog loved it,Positive
842,B087BHJ9D9,Samantha,4,Became a tripod in 5 minutes,4/1/22,"I will start by saying that my dog LOVES this. However, I specifically bought this because the original N-bones last him a long time, and this disappointed in me that regard. I literally gave this to my 4-month-old 40-lb boxer/hound puppy while I was in a meeting, thinking it would keep him busy but 5 minutes in he had already eaten one of the four sticks.So points for flavor and SoMe durability but I won’t be able to consider it a keep-him-busy chew; more like a slightly drawn out snack.",Neutral
843,B087BHJ9D9,Sage Wolfsong,3,Disappointed,12/16/22,"Haven't given the dog his treat yet, and we were looking forward to having something that would challenge his brain.Instead, I got a chew that was broken, and equates to an overpriced bone...",Negative
844,B087BHJ9D9,Dog finished in one day. I thought it was more like a Nyla bone where it would last longer. Not worth $16 that I paid.,1,Not worth the money,6/16/23,"My dog chewed up this ""bone"" in 2 hours. I thought it was more like a Nyla bone where it would last longer. Not worth the $16 that I paid for it.",Negative
845,B087BHJ9D9,Shelly Ponder,3,Good for a treat but not a long lasting chew,6/21/22,"Max, an 80 Ib Dalmatian/Great Pyrenees mix, enjoyed it but it didnt last longer than maybe 20 mins. He ate it like a treat rather than chewed it like a bone. Hoped this would work but nope, still on the hunt for a long lasting, non-nylon, non-rawhide, non-hard-as-a-rock chew bone!",Negative
